Order_ID,Product_ID,Sales,Quantity,Discount,Profit,Order_Date,Ship_Date,Ship_Mode,Customer ID,Category,Sub-Category,Product_Name,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Year,Month,YearMonth,Profit_Margin
CA-2015-134117,OFF-BI-10002026,92.96,2,0.2,31.374,17-12-2022,19-12-2022,Second Class,PG-18895,Office Supplies,Binders,Avery Arch Ring Binders,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,2022,12,2022-12,0.3375
CA-2014-130918,OFF-SU-10003936,7.632,3,0.2,-1.8126,22-08-2021,24-08-2021,Second Class,JP-15520,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,2021,8,2021-08,-0.2375
CA-2016-159023,OFF-BI-10002813,4.158,7,0.7,-3.465,03-11-2023,05-11-2023,First Class,NW-18400,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,2023,11,2023-11,-0.833333333
CA-2016-159023,TEC-MA-10003337,179.991,3,0.7,-251.9874,03-11-2023,05-11-2023,First Class,NW-18400,Technology,Machines,Okidata B401 Printer,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,2023,11,2023-11,-1.4
CA-2017-111717,FUR-CH-10001545,239.358,3,0.3,-47.8716,10-10-2024,16-10-2024,Standard Class,SW-20245,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,Scot Wooten,Consumer,United States,Stockton,California,95207,West,2024,10,2024-10,-0.2
CA-2014-154592,OFF-PA-10000062,164.88,3,0,80.7912,07-12-2021,08-12-2021,First Class,EH-14005,Office Supplies,Paper,Green Bar Computer Printout Paper,Erica Hernandez,Home Office,United States,Denver,Colorado,80219,West,2021,12,2021-12,0.49
CA-2014-128622,OFF-SU-10001574,10.95,3,0,3.285,15-11-2021,17-11-2021,Second Class,SC-20260,Office Supplies,Supplies,Acme Value Line Scissors,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,2021,11,2021-11,0.3
CA-2017-148355,OFF-PA-10001972,19.44,3,0,9.3312,24-12-2024,28-12-2024,Standard Class,NC-18535,Office Supplies,Paper,Xerox 214,Nick Crebassa,Corporate,United States,Dallas,Texas,75217,Central,2024,12,2024-12,0.48
CA-2017-148355,OFF-BI-10000201,12.3,5,0,6.15,24-12-2024,28-12-2024,Standard Class,NC-18535,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Nick Crebassa,Corporate,United States,Dallas,Texas,75217,Central,2024,12,2024-12,0.5
CA-2014-132913,OFF-AP-10003278,13.97,1,0,3.6322,24-12-2021,26-12-2021,First Class,AS-10090,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,Adam Shillingsburg,Consumer,United States,Charlottesville,Virginia,22901,South,2021,12,2021-12,0.26
CA-2017-150910,FUR-TA-10002903,934.956,6,0.4,-249.3216,22-12-2024,28-12-2024,Standard Class,JL-15130,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,2024,12,2024-12,-0.266666667
CA-2017-150910,TEC-AC-10001013,46.864,2,0.2,7.6154,22-12-2024,28-12-2024,Standard Class,JL-15130,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,2024,12,2024-12,0.1625
CA-2017-150910,OFF-ST-10000918,26.16,3,0.2,1.962,22-12-2024,28-12-2024,Standard Class,JL-15130,Office Supplies,Storage,Crate-A-Files,Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,2024,12,2024-12,0.075
CA-2017-150910,OFF-AR-10001419,23.128,7,0.2,2.891,22-12-2024,28-12-2024,Standard Class,JL-15130,Office Supplies,Art,Newell 325,Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,2024,12,2024-12,0.125
CA-2017-150910,OFF-AP-10003266,59.24,5,0.2,16.291,22-12-2024,28-12-2024,Standard Class,JL-15130,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,2024,12,2024-12,0.275
CA-2014-156790,FUR-BO-10000468,155.456,4,0.2,-7.7728,08-08-2021,10-08-2021,Second Class,VG-21790,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Vivek Gonzalez,Consumer,United States,San Diego,California,92037,West,2021,8,2021-08,-0.05
CA-2014-126480,OFF-PA-10004610,8.56,2,0,3.852,20-09-2021,24-09-2021,Standard Class,HG-14965,Office Supplies,Paper,Xerox 1900,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,2021,9,2021-09,0.45
CA-2017-105620,FUR-FU-10004963,21,3,0.2,5.775,25-12-2024,28-12-2024,First Class,JH-15430,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,2024,12,2024-12,0.275
CA-2017-105620,TEC-MA-10004626,120,2,0.5,-7.2,25-12-2024,28-12-2024,First Class,JH-15430,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,2024,12,2024-12,-0.06
CA-2017-150266,TEC-PH-10003437,299.96,5,0.2,37.495,25-11-2024,30-11-2024,Standard Class,RO-19780,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,2024,11,2024-11,0.125
CA-2017-150266,OFF-AP-10002867,67.84,5,0.8,-179.776,25-11-2024,30-11-2024,Standard Class,RO-19780,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,2024,11,2024-11,-2.65
CA-2017-150266,FUR-CH-10002126,853.93,5,0.3,-24.398,25-11-2024,30-11-2024,Standard Class,RO-19780,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,2024,11,2024-11,-0.028571429
CA-2017-150266,OFF-AR-10001761,18.688,4,0.2,3.7376,25-11-2024,30-11-2024,Standard Class,RO-19780,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,2024,11,2024-11,0.2
CA-2016-157280,FUR-FU-10004665,273.96,2,0,71.2296,05-11-2023,07-11-2023,First Class,LW-17125,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Liz Willingham,Consumer,United States,Norwich,Connecticut,6360,East,2023,11,2023-11,0.26
CA-2016-157280,TEC-AC-10000057,89.97,3,0,18.8937,05-11-2023,07-11-2023,First Class,LW-17125,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,Liz Willingham,Consumer,United States,Norwich,Connecticut,6360,East,2023,11,2023-11,0.21
CA-2016-157280,FUR-FU-10003806,756.8,5,0,75.68,05-11-2023,07-11-2023,First Class,LW-17125,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Liz Willingham,Consumer,United States,Norwich,Connecticut,6360,East,2023,11,2023-11,0.1
CA-2017-106691,OFF-BI-10000145,1.248,2,0.8,-1.9344,06-11-2024,12-11-2024,Standard Class,CC-12370,Office Supplies,Binders,Zipper Ring Binder Pockets,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314,South,2024,11,2024-11,-1.55
CA-2016-134180,TEC-AC-10000892,72,1,0.2,14.4,03-11-2023,07-11-2023,Standard Class,JP-16135,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,2023,11,2023-11,0.2
CA-2016-134180,FUR-CH-10004886,470.155,7,0.3,-13.433,03-11-2023,07-11-2023,Standard Class,JP-16135,Furniture,Chairs,Bevis Steel Folding Chairs,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,2023,11,2023-11,-0.028571429
CA-2014-166730,OFF-ST-10002554,39.128,1,0.2,-8.8038,30-12-2021,01-01-2022,First Class,DD-13570,Office Supplies,Storage,Tennsco Industrial Shelving,Dorothy Dickinson,Consumer,United States,Houston,Texas,77041,Central,2021,12,2021-12,-0.225
CA-2017-157469,OFF-AR-10001662,19.728,9,0.2,1.7262,02-12-2024,07-12-2024,Standard Class,ES-14080,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,Erin Smith,Corporate,United States,Melbourne,Florida,32935,South,2024,12,2024-12,0.0875
CA-2017-157469,TEC-PH-10004531,151.188,2,0.4,-25.198,02-12-2024,07-12-2024,Standard Class,ES-14080,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,Erin Smith,Corporate,United States,Melbourne,Florida,32935,South,2024,12,2024-12,-0.166666667
CA-2017-122308,FUR-CH-10000665,271.764,2,0.1,60.392,24-03-2024,28-03-2024,Standard Class,MV-17485,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",Mark Van Huff,Consumer,United States,Arlington,Virginia,22204,South,2024,3,2024-03,0.222222222
US-2014-149034,TEC-AC-10003023,47.496,1,0.2,-1.1874,19-11-2021,21-11-2021,First Class,RD-19900,Technology,Accessories,Logitech G105 Gaming Keyboard,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,2021,11,2021-11,-0.025
CA-2017-159226,FUR-BO-10004709,344.981,7,0.15,28.4102,25-04-2024,27-04-2024,Second Class,RL-19615,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,2024,4,2024-04,0.082352941
CA-2017-156622,OFF-PA-10000477,36.288,7,0.2,12.7008,23-11-2024,26-11-2024,First Class,JP-15460,Office Supplies,Paper,Xerox 1952,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,2024,11,2024-11,0.35
CA-2017-156622,OFF-PA-10002923,78.304,2,0.2,29.364,23-11-2024,26-11-2024,First Class,JP-15460,Office Supplies,Paper,Xerox 1942,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,2024,11,2024-11,0.375
CA-2017-156622,FUR-TA-10003008,127.785,1,0.3,-31.0335,23-11-2024,26-11-2024,First Class,JP-15460,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,2024,11,2024-11,-0.242857143
CA-2017-156622,OFF-BI-10003707,6.104,2,0.8,-9.156,23-11-2024,26-11-2024,First Class,JP-15460,Office Supplies,Binders,Aluminum Screw Posts,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,2024,11,2024-11,-1.5
CA-2014-119529,OFF-BI-10000546,5.76,2,0,2.8224,03-11-2021,05-11-2021,Second Class,DM-13345,Office Supplies,Binders,Avery Durable Binders,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,2021,11,2021-11,0.49
CA-2015-150413,OFF-BI-10000404,1.72,1,0.8,-2.838,19-10-2022,24-10-2022,Second Class,CS-11860,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,28540,South,2022,10,2022-10,-1.65
CA-2014-108182,OFF-BI-10001196,8.952,2,0.8,-14.7708,06-02-2021,10-02-2021,Second Class,DL-13315,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",Delfina Latchford,Consumer,United States,New York City,New York,10024,East,2021,2,2021-02,-1.65
CA-2016-110898,OFF-AP-10001626,2.334,3,0.8,-6.3018,06-03-2023,12-03-2023,Standard Class,LC-16870,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,2023,3,2023-03,-2.7
CA-2016-110898,OFF-BI-10004656,1.728,4,0.8,-2.7648,06-03-2023,12-03-2023,Standard Class,LC-16870,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,2023,3,2023-03,-1.6
CA-2016-110898,FUR-FU-10003773,159.04,5,0.6,-194.824,06-03-2023,12-03-2023,Standard Class,LC-16870,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,2023,3,2023-03,-1.225
CA-2016-110898,FUR-TA-10000849,145.98,2,0.5,-99.2664,06-03-2023,12-03-2023,Standard Class,LC-16870,Furniture,Tables,Bevis Rectangular Conference Tables,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,2023,3,2023-03,-0.68
CA-2015-123092,FUR-FU-10000222,77.952,3,0.2,12.6672,03-12-2022,07-12-2022,Standard Class,JG-15115,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,2022,12,2022-12,0.1625
CA-2015-123092,OFF-BI-10001718,95.97,5,0.7,-73.577,03-12-2022,07-12-2022,Standard Class,JG-15115,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,2022,12,2022-12,-0.766666667
CA-2015-123092,TEC-PH-10001700,105.584,2,0.2,9.2386,03-12-2022,07-12-2022,Standard Class,JG-15115,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,2022,12,2022-12,0.0875
CA-2015-123092,OFF-AR-10004078,9.344,2,0.2,1.168,03-12-2022,07-12-2022,Standard Class,JG-15115,Office Supplies,Art,Newell 312,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,2022,12,2022-12,0.125
US-2015-128587,FUR-FU-10003026,9.68,2,0,3.7752,24-12-2022,30-12-2022,Standard Class,HM-14860,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,2022,12,2022-12,0.39
US-2015-128587,TEC-CO-10003763,4899.93,7,0,2302.9671,24-12-2022,30-12-2022,Standard Class,HM-14860,Technology,Copiers,Canon PC1060 Personal Laser Copier,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,2022,12,2022-12,0.47
US-2017-139577,TEC-AC-10004708,104.75,5,0,21.9975,01-10-2024,06-10-2024,Standard Class,TN-21040,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,2024,10,2024-10,0.21
CA-2017-159100,TEC-AC-10003499,18.528,2,0.2,4.4004,16-10-2024,21-10-2024,Standard Class,VP-21760,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,2024,10,2024-10,0.2375
CA-2017-159100,FUR-TA-10001950,1875.258,7,0.4,-968.8833,16-10-2024,21-10-2024,Standard Class,VP-21760,Furniture,Tables,Balt Solid Wood Round Tables,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,2024,10,2024-10,-0.516666667
CA-2014-109043,OFF-PA-10000312,91.36,5,0.2,29.692,15-08-2021,17-08-2021,First Class,CS-12355,Office Supplies,Paper,Xerox 1955,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,2021,8,2021-08,0.325
CA-2014-109043,OFF-AP-10004708,152.24,5,0.2,17.127,15-08-2021,17-08-2021,First Class,CS-12355,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,2021,8,2021-08,0.1125
US-2017-116491,TEC-PH-10004531,35.184,2,0.2,12.3144,11-11-2024,13-11-2024,First Class,PG-18820,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,2024,11,2024-11,0.35
CA-2017-122763,OFF-PA-10000474,56.704,2,0.2,19.1376,20-03-2024,20-03-2024,Same Day,HG-14845,Office Supplies,Paper,Easy-staple paper,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,2024,3,2024-03,0.3375
CA-2017-122763,OFF-PA-10002377,274.064,7,0.2,102.774,20-03-2024,20-03-2024,Same Day,HG-14845,Office Supplies,Paper,Xerox 1916,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,2024,3,2024-03,0.375
CA-2017-137785,FUR-CH-10001482,458.43,5,0.3,-124.431,13-05-2024,17-05-2024,Standard Class,MH-18115,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,2024,5,2024-05,-0.271428571
CA-2014-133389,OFF-BI-10001553,8.226,3,0.7,-6.0324,22-06-2021,22-06-2021,Same Day,TB-21280,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,2021,6,2021-06,-0.733333333
CA-2014-103807,TEC-AC-10000199,5.95,1,0,0.833,02-12-2021,09-12-2021,Standard Class,EM-13825,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,2021,12,2021-12,0.14
CA-2014-103807,OFF-PA-10002195,15.24,3,0,7.1628,02-12-2021,09-12-2021,Standard Class,EM-13825,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,2021,12,2021-12,0.47
CA-2015-102855,TEC-AC-10001767,239.94,6,0,26.3934,05-04-2022,06-04-2022,Same Day,JF-15415,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,2022,4,2022-04,0.11
CA-2015-102855,OFF-AR-10002467,23.84,8,0,6.4368,05-04-2022,06-04-2022,Same Day,JF-15415,Office Supplies,Art,Dixon Ticonderoga Pencils,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,2022,4,2022-04,0.27
CA-2017-107825,OFF-ST-10001321,92.52,6,0,24.9804,18-11-2024,18-11-2024,Same Day,NB-18655,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,2024,11,2024-11,0.27
CA-2017-107825,OFF-ST-10000777,37.76,1,0,10.5728,18-11-2024,18-11-2024,Same Day,NB-18655,Office Supplies,Storage,"Companion Letter/Legal File, Black",Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,2024,11,2024-11,0.28
CA-2017-107825,OFF-LA-10003720,7.38,2,0,3.4686,18-11-2024,18-11-2024,Same Day,NB-18655,Office Supplies,Labels,Avery 487,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,2024,11,2024-11,0.47
CA-2017-107825,FUR-FU-10000206,5.82,2,0,2.7354,18-11-2024,18-11-2024,Same Day,NB-18655,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,2024,11,2024-11,0.47
CA-2017-106047,OFF-PA-10000791,3.816,1,0.2,1.1925,12-07-2024,18-07-2024,Standard Class,CS-11860,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,28540,South,2024,7,2024-07,0.3125
CA-2017-127803,OFF-BI-10001787,26.16,4,0,12.8184,19-05-2024,23-05-2024,Standard Class,ND-18460,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,Neil Ducich,Corporate,United States,Macon,Georgia,31204,South,2024,5,2024-05,0.49
CA-2015-137071,TEC-AC-10004353,100.8,2,0.2,21.42,20-12-2022,21-12-2022,First Class,ED-13885,Technology,Accessories,Hypercom P1300 Pinpad,Emily Ducich,Home Office,United States,San Diego,California,92037,West,2022,12,2022-12,0.2125
CA-2016-121447,FUR-FU-10001861,135.8,7,0,66.542,21-02-2023,22-02-2023,First Class,EA-14035,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205,South,2023,2,2023-02,0.49
CA-2017-143084,OFF-AR-10002766,13.9,5,0,3.753,18-03-2024,22-03-2024,Standard Class,BP-11050,Office Supplies,Art,Prang Drawing Pencil Set,Barry Pond,Corporate,United States,Cranston,Rhode Island,2920,East,2024,3,2024-03,0.27
CA-2017-143084,OFF-EN-10003072,19.4,5,0,9.312,18-03-2024,22-03-2024,Standard Class,BP-11050,Office Supplies,Envelopes,Peel & Seel Envelopes,Barry Pond,Corporate,United States,Cranston,Rhode Island,2920,East,2024,3,2024-03,0.48
CA-2016-131639,OFF-BI-10001636,13.488,2,0.2,4.3836,17-12-2023,23-12-2023,Standard Class,NS-18640,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,Noel Staavos,Corporate,United States,Chicago,Illinois,60610,Central,2023,12,2023-12,0.325
CA-2016-131639,OFF-BI-10000948,11.416,1,0.2,3.8529,17-12-2023,23-12-2023,Standard Class,NS-18640,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",Noel Staavos,Corporate,United States,Chicago,Illinois,60610,Central,2023,12,2023-12,0.3375
CA-2016-161361,OFF-PA-10001838,17.64,3,0,8.6436,26-03-2023,28-03-2023,Second Class,MV-17485,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Mark Van Huff,Consumer,United States,Arlington,Virginia,22204,South,2023,3,2023-03,0.49
CA-2016-161361,OFF-BI-10002215,17.04,3,0.2,5.538,26-03-2023,28-03-2023,Second Class,MV-17485,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",Mark Van Huff,Consumer,United States,Arlington,Virginia,22204,South,2023,3,2023-03,0.325
CA-2014-100706,TEC-AC-10001314,99.98,2,0,7.9984,16-12-2021,18-12-2021,Second Class,LE-16810,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,2021,12,2021-12,0.08
CA-2014-100706,FUR-FU-10002268,29.46,6,0,9.7218,16-12-2021,18-12-2021,Second Class,LE-16810,Furniture,Furnishings,Ultra Door Push Plate,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,2021,12,2021-12,0.33
CA-2015-129525,OFF-BI-10002133,166.92,13,0.7,-116.844,15-11-2022,20-11-2022,Standard Class,VP-21760,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,2022,11,2022-11,-0.7
US-2016-141880,FUR-FU-10001979,98.328,3,0.2,9.8328,22-08-2023,23-08-2023,First Class,TC-21475,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,Tony Chapman,Home Office,United States,Columbus,Georgia,31907,South,2023,8,2023-08,0.1
CA-2015-165799,FUR-CH-10001482,117.882,1,0.1,1.3098,29-06-2022,02-07-2022,First Class,SG-20470,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,Sheri Gordon,Consumer,United States,New York City,New York,10011,East,2022,6,2022-06,0.011111111
CA-2016-102127,TEC-AC-10002018,20.97,3,0,9.0171,26-06-2023,02-07-2023,Standard Class,VP-21760,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,2023,6,2023-06,0.43
CA-2016-102127,TEC-AC-10000397,139.96,4,0,9.7972,26-06-2023,02-07-2023,Standard Class,VP-21760,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,2023,6,2023-06,0.07
CA-2016-102127,FUR-FU-10003976,37.74,3,0,12.8316,26-06-2023,02-07-2023,Standard Class,VP-21760,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,2023,6,2023-06,0.34
US-2016-152415,FUR-FU-10002597,14.82,3,0,6.2244,17-09-2023,22-09-2023,Standard Class,PO-18865,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Patrick O'Donnell,Consumer,United States,Westland,Michigan,48185,Central,2023,9,2023-09,0.42
US-2016-152415,FUR-FU-10004864,191.82,3,0,61.3824,17-09-2023,22-09-2023,Standard Class,PO-18865,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Patrick O'Donnell,Consumer,United States,Westland,Michigan,48185,Central,2023,9,2023-09,0.32
CA-2014-138198,OFF-BI-10002103,13.904,2,0.2,4.5188,18-07-2021,23-07-2021,Standard Class,JL-15130,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,2021,7,2021-07,0.325
CA-2017-128041,OFF-AP-10001005,314.6,4,0,103.818,01-09-2024,01-09-2024,Same Day,RW-19540,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,2024,9,2024-09,0.33
CA-2017-128041,FUR-TA-10002607,283.56,4,0,45.3696,01-09-2024,01-09-2024,Same Day,RW-19540,Furniture,Tables,KI Conference Tables,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,2024,9,2024-09,0.16
CA-2017-105823,FUR-CH-10000454,487.96,2,0,146.388,22-06-2024,26-06-2024,Standard Class,RB-19465,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,2024,6,2024-06,0.3
CA-2014-152268,OFF-BI-10001359,1793.98,2,0,843.1706,02-09-2021,07-09-2021,Standard Class,SC-20095,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,Sanjit Chand,Consumer,United States,Concord,California,94521,West,2021,9,2021-09,0.47
CA-2015-148873,OFF-BI-10003196,2.992,4,0.8,-4.488,01-10-2022,05-10-2022,Standard Class,EM-13960,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,2022,10,2022-10,-1.5
CA-2015-148873,TEC-AC-10003657,108.768,4,0.2,2.7192,01-10-2022,05-10-2022,Standard Class,EM-13960,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,2022,10,2022-10,0.025
CA-2015-166492,OFF-PA-10002262,25.92,4,0,12.4416,07-04-2022,10-04-2022,First Class,RP-19390,Office Supplies,Paper,Xerox 192,Resi Pölking,Consumer,United States,Cleveland,Ohio,44105,East,2022,4,2022-04,0.48
CA-2015-166492,OFF-ST-10002214,22.58,2,0,5.8708,07-04-2022,10-04-2022,First Class,RP-19390,Office Supplies,Storage,X-Rack File for Hanging Folders,Resi Pölking,Consumer,United States,Cleveland,Ohio,44105,East,2022,4,2022-04,0.26
CA-2017-157420,TEC-PH-10003555,55.176,3,0.2,-12.4146,21-11-2024,21-11-2024,Same Day,HZ-14950,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229,East,2024,11,2024-11,-0.225
